Start:05/21/2017 13:20:38
  5.9639,  2.77114,    5.184,  27.6139, 21 May 2017 13:20:58,  21.7260, 13.3
  5.9672,  2.77205,    5.284,  27.6212, 21 May 2017 13:20:59,  21.7314, 13.3
  5.9721,  2.77072,    5.363,  27.6025, 21 May 2017 13:20:59,  21.7162, 13.3
  5.9840,  2.76857,    5.406,  27.5692, 21 May 2017 13:20:59,  21.6886, 13.3
  5.9837,  2.76537,    5.404,  27.5344, 21 May 2017 13:20:59,  21.6612, 13.3
  5.9607,  2.76635,    5.366,  27.5639, 21 May 2017 13:21:00,  21.6870, 13.3
  5.9242,  2.76670,    5.316,  27.5975, 21 May 2017 13:21:00,  21.7174, 13.3
  5.8936,  2.76677,    5.265,  27.6232, 21 May 2017 13:21:00,  21.7410, 13.3
  5.8729,  2.76771,    5.224,  27.6506, 21 May 2017 13:21:00,  21.7648, 13.3
  5.8625,  2.76922,    5.196,  27.6757, 21 May 2017 13:21:01,  21.7858, 13.3
  5.8640,  2.77026,    5.183,  27.6859, 21 May 2017 13:21:01,  21.7936, 13.3
  5.8736,  2.76913,    5.182,  27.6657, 21 May 2017 13:21:01,  21.7767, 13.3
  5.8951,  2.76759,    5.200,  27.6311, 21 May 2017 13:21:01,  21.7471, 13.3
  5.9075,  2.76755,    5.228,  27.6205, 21 May 2017 13:21:02,  21.7374, 13.3
  5.8950,  2.76707,    5.271,  27.6254, 21 May 2017 13:21:02,  21.7426, 13.3
  5.8773,  2.76581,    5.321,  27.6259, 21 May 2017 13:21:02,  21.7449, 13.3
  5.8618,  2.76508,    5.379,  27.6306, 21 May 2017 13:21:02,  21.7503, 13.3
  5.8475,  2.76450,    5.424,  27.6359, 21 May 2017 13:21:03,  21.7559, 13.3
  5.8354,  2.76361,    5.447,  27.6359, 21 May 2017 13:21:03,  21.7573, 13.3
  5.8227,  2.76263,    5.427,  27.6355, 21 May 2017 13:21:03,  21.7584, 13.3
  5.8078,  2.76201,    5.359,  27.6410, 21 May 2017 13:21:03,  21.7643, 13.3
  5.7899,  2.76156,    5.262,  27.6507, 21 May 2017 13:21:04,  21.7739, 13.3
  5.7744,  2.76156,    5.155,  27.6634, 21 May 2017 13:21:04,  21.7855, 13.3
  5.7621,  2.76417,    5.079,  27.7024, 21 May 2017 13:21:04,  21.8176, 13.0
  5.7583,  2.75956,    5.064,  27.6546, 21 May 2017 13:21:04,  21.7803, 13.0
  5.7228,  2.75324,    5.124,  27.6139, 21 May 2017 13:21:05,  21.7520, 13.0
  5.6377,  2.75485,    5.236,  27.7015, 21 May 2017 13:21:05,  21.8301, 13.0
  5.5807,  2.75833,    5.357,  27.7870, 21 May 2017 13:21:05,  21.9035, 13.0
  5.5598,  2.76457,    5.443,  27.8735, 21 May 2017 13:21:05,  21.9740, 13.0
  5.5633,  2.76557,    5.481,  27.8816, 21 May 2017 13:21:06,  21.9801, 12.9
  5.5701,  2.75927,    5.446,  27.8062, 21 May 2017 13:21:06,  21.9198, 13.0
  5.5627,  2.75695,    5.347,  27.7866, 21 May 2017 13:21:06,  21.9051, 12.9
  5.5507,  2.75531,    5.220,  27.7782, 21 May 2017 13:21:06,  21.8998, 12.9
  5.5405,  2.75357,    5.096,  27.7675, 21 May 2017 13:21:07,  21.8923, 12.9
  5.5307,  2.75066,    5.021,  27.7432, 21 May 2017 13:21:07,  21.8742, 12.9
  5.5182,  2.74860,    5.003,  27.7307, 21 May 2017 13:21:07,  21.8656, 12.9
  5.5043,  2.74644,    5.057,  27.7181, 21 May 2017 13:21:07,  21.8571, 12.9
  5.4915,  2.74947,    5.179,  27.7624, 21 May 2017 13:21:08,  21.8934, 12.9
  5.4909,  2.75676,    5.313,  27.8438, 21 May 2017 13:21:08,  21.9578, 12.9
  5.5084,  2.75813,    5.422,  27.8446, 21 May 2017 13:21:08,  21.9565, 12.9
  5.5249,  2.75775,    5.474,  27.8267, 21 May 2017 13:21:08,  21.9407, 12.9
  5.5329,  2.75677,    5.463,  27.8091, 21 May 2017 13:21:09,  21.9260, 12.9
  5.5342,  2.75334,    5.368,  27.7699, 21 May 2017 13:21:09,  21.8949, 12.9
  5.5274,  2.75095,    5.235,  27.7491, 21 May 2017 13:21:09,  21.8792, 12.9
  5.5163,  2.74887,    5.097,  27.7352, 21 May 2017 13:21:09,  21.8694, 12.9
  5.5044,  2.74599,    4.993,  27.7130, 21 May 2017 13:21:10,  21.8531, 12.9
  5.4899,  2.74409,    4.958,  27.7040, 21 May 2017 13:21:10,  21.8474, 12.9
  5.4758,  2.74224,    4.993,  27.6949, 21 May 2017 13:21:10,  21.8417, 12.9
  5.4642,  2.74689,    5.098,  27.7562, 21 May 2017 13:21:10,  21.8914, 12.9
  5.4658,  2.74707,    5.209,  27.7569, 21 May 2017 13:21:11,  21.8917, 12.9
  5.4723,  2.75194,    5.310,  27.8056, 21 May 2017 13:21:11,  21.9296, 12.9
  5.4861,  2.75339,    5.378,  27.8103, 21 May 2017 13:21:11,  21.9318, 12.9
  5.5004,  2.75194,    5.402,  27.7824, 21 May 2017 13:21:11,  21.9083, 12.9
  5.5051,  2.75025,    5.381,  27.7596, 21 May 2017 13:21:12,  21.8898, 12.9
  5.5022,  2.74725,    5.319,  27.7288, 21 May 2017 13:21:12,  21.8658, 12.9
  5.4928,  2.74660,    5.228,  27.7293, 21 May 2017 13:21:12,  21.8671, 12.9
  5.4848,  2.74669,    5.124,  27.7370, 21 May 2017 13:21:12,  21.8740, 12.9
  5.4820,  2.74683,    5.030,  27.7409, 21 May 2017 13:21:13,  21.8774, 12.9
  5.4819,  2.74584,    4.981,  27.7300, 21 May 2017 13:21:13,  21.8688, 12.9
  5.4796,  2.74537,    4.987,  27.7266, 21 May 2017 13:21:13,  21.8664, 12.9
  5.4764,  2.74615,    5.046,  27.7379, 21 May 2017 13:21:13,  21.8757, 12.9
  5.4767,  2.74797,    5.156,  27.7579, 21 May 2017 13:21:14,  21.8914, 12.9
  5.4815,  2.74813,    5.268,  27.7557, 21 May 2017 13:21:14,  21.8892, 12.9
  5.4863,  2.75091,    5.363,  27.7826, 21 May 2017 13:21:14,  21.9099, 12.9
  5.4941,  2.75073,    5.419,  27.7741, 21 May 2017 13:21:14,  21.9024, 12.9
  5.5006,  2.74996,    5.418,  27.7601, 21 May 2017 13:21:15,  21.8907, 12.9
  5.5023,  2.74730,    5.362,  27.7292, 21 May 2017 13:21:15,  21.8660, 12.9
  5.4969,  2.74739,    5.258,  27.7347, 21 May 2017 13:21:15,  21.8710, 12.9
  5.4921,  2.74759,    5.139,  27.7409, 21 May 2017 13:21:15,  21.8764, 12.9
