[Header]
HydroSoftVersion=2.90
CreationDate=07-10-19 15:06:30
FileType=dat
DeviceType=HydroScat-6
DataSource=C:\carlos\bsi_database\iop\hs\HS6_035.RAW
CalSource=C:\carlos\bsi_database\iop\cal_files\HS100649 2016-3-29.cal
Serial=HS100649
Config=B2F0
[SigmaParams]
ad400=.01
aStarFile=C:\Program Files (x86)\HydroSoft\aStar.csv
awFile=HydroSoft.exe
bbTildeValue=.015
C=.1
gammad=.011
gammay=.014
ExponentialFit=True
[bbParams]
PureWaterModel=MorelFresh
bb0=4.4968E-04
beta0=8.34399E-05
lambda0=525
gammaLambda=4.32
chi=1.08
[Channels]
"bb394"
"bb470"
"bb420"
"bb700"
"bb532"
"bb620"
"fl470"
"fl700"
[ColumnHeadings]
Time,Depth,bb394,bb470,bb420,bb700,bb532,bb620,fl470,fl700,bb394uncorr,bb470uncorr,bb420uncorr,bb700uncorr,bb532uncorr,bb620uncorr,fl470uncorr,fl700uncorr,betabb394,betabb470,betabb420,betabb700,betabb532,betabb620,betafl470,betafl700,betabb394uncorr,betabb470uncorr,betabb420uncorr,betabb700uncorr,betabb532uncorr,betabb620uncorr,betafl470uncorr,betafl700uncorr
[Data]
42876.5637152778,31.9534,7.535637E-03,4.852762E-03,6.214139E-03,2.430187E-03,4.103856E-03,3.158364E-03,7.807549E-04,1.011313E-03,7.387452E-03,4.775507E-03,6.101717E-03,2.408786E-03,4.048643E-03,3.123254E-03,7.674837E-04,1.04558E-03,1.169836E-03,7.428278E-04,9.607773E-04,3.63081E-04,6.209838E-04,4.738047E-04,1.130315E-04,1.539882E-04,1.147999E-03,7.314432E-04,9.442102E-04,3.599272E-04,6.128472E-04,4.686307E-04,1.130315E-04,1.539882E-04,
42876.5637152778,31.5664,7.657934E-03,5.103644E-03,6.467553E-03,2.605116E-03,4.263309E-03,3.287781E-03,7.599403E-04,1.011313E-03,7.504096E-03,5.017668E-03,6.344683E-03,2.580471E-03,4.203512E-03,3.249652E-03,7.465141E-04,1.04558E-03,1.187859E-03,7.797992E-04,9.981218E-04,3.888594E-04,6.444817E-04,4.928762E-04,1.099432E-04,1.539882E-04,1.165188E-03,7.671294E-04,9.80015E-04,3.852276E-04,6.356696E-04,4.872573E-04,1.099432E-04,1.539882E-04,
42876.5637152778,31.3084,7.494894E-03,5.098449E-03,6.584053E-03,2.605116E-03,4.455835E-03,3.432051E-03,7.042321E-04,1.080704E-03,7.348571E-03,5.012658E-03,6.456234E-03,2.580471E-03,4.390266E-03,3.390413E-03,6.919935E-04,1.115013E-03,1.163832E-03,7.790336E-04,1.01529E-03,3.888594E-04,6.728532E-04,5.141366E-04,1.019136E-04,1.64214E-04,1.142269E-03,7.663911E-04,9.964537E-04,3.852276E-04,6.631906E-04,5.080007E-04,1.019136E-04,1.64214E-04,
42876.5637268518,30.973,8.110159E-03,5.533415E-03,6.532347E-03,2.919498E-03,4.443187E-03,3.249726E-03,7.060205E-04,.001102,7.934568E-03,5.431458E-03,6.406736E-03,2.888459E-03,4.378005E-03,3.212498E-03,6.924476E-04,1.136322E-03,1.254501E-03,8.431326E-04,1.00767E-03,4.351884E-04,6.709894E-04,4.872683E-04,1.019805E-04,1.673522E-04,1.228625E-03,8.281076E-04,9.891593E-04,4.306143E-04,6.613838E-04,4.817821E-04,1.019805E-04,1.673522E-04,
42876.5637268518,30.7408,7.751182E-03,5.533415E-03,6.914529E-03,2.905396E-03,4.885691E-03,3.630457E-03,8.723535E-04,1.24089E-03,7.592967E-03,5.431458E-03,6.772166E-03,2.874659E-03,4.806307E-03,3.583748E-03,8.561171E-04,1.275296E-03,.0012016,8.431326E-04,1.063991E-03,4.331103E-04,7.361991E-04,5.433748E-04,1.26085E-04,1.878198E-04,1.178285E-03,8.281076E-04,1.043011E-03,4.285807E-04,7.245007E-04,5.364915E-04,1.26085E-04,1.878198E-04,
42876.5637268518,30.4441,7.864908E-03,5.440037E-03,6.735809E-03,2.906283E-03,5.044447E-03,3.434997E-03,8.803496E-04,1.158258E-03,7.70128E-03,5.341663E-03,6.601402E-03,2.875528E-03,4.959638E-03,3.393286E-03,8.639434E-04,1.192614E-03,1.21836E-03,8.293718E-04,1.037653E-03,4.332411E-04,7.595943E-04,5.145707E-04,1.272376E-04,1.756428E-04,1.194246E-03,8.14875E-04,1.017846E-03,4.287087E-04,7.470963E-04,5.084241E-04,1.272376E-04,1.756428E-04,
42876.5637268518,30.0571,8.686949E-03,6.292949E-03,6.988207E-03,3.092368E-03,4.650142E-03,3.535911E-03,9.221832E-04,1.15919E-03,8.481684E-03,6.159561E-03,.0068425,3.057505E-03,4.578487E-03,3.491655E-03,9.022802E-04,1.193546E-03,.0013395,9.550615E-04,1.074848E-03,4.606636E-04,7.014874E-04,5.29442E-04,1.328837E-04,1.7578E-04,1.309251E-03,9.354048E-04,1.053376E-03,4.555259E-04,6.909279E-04,5.229202E-04,1.328837E-04,1.7578E-04,
42876.5637384259,29.7217,8.420231E-03,6.292949E-03,7.110018E-03,3.214217E-03,4.800848E-03,3.597949E-03,7.331187E-04,1.21638E-03,8.228955E-03,6.159561E-03,6.958703E-03,3.176527E-03,4.724292E-03,3.552091E-03,7.176275E-04,1.250771E-03,1.300195E-03,9.550615E-04,1.092799E-03,4.786199E-04,7.236962E-04,5.385843E-04,1.056889E-04,1.842078E-04,1.272007E-03,9.354048E-04,.0010705,4.730657E-04,7.124145E-04,5.318263E-04,1.056889E-04,1.842078E-04,
42876.5637384259,29.3605,7.984563E-03,5.363668E-03,7.00938E-03,3.215199E-03,4.884099E-03,3.688585E-03,7.308238E-04,1.264385E-03,7.815147E-03,5.26818E-03,6.862705E-03,3.177486E-03,4.804769E-03,3.640337E-03,7.171569E-04,1.298806E-03,1.235993E-03,8.181178E-04,1.077968E-03,4.787646E-04,7.359646E-04,5.51941E-04,1.056196E-04,1.912822E-04,1.211026E-03,8.040461E-04,1.056353E-03,4.73207E-04,7.24274E-04,5.448307E-04,1.056196E-04,1.912822E-04,
42876.5637384259,29.1541,7.926183E-03,5.377157E-03,6.980197E-03,2.968867E-03,4.490195E-03,3.651147E-03,8.2105E-04,.0012654,7.759602E-03,5.281162E-03,6.834854E-03,2.936758E-03,4.423569E-03,3.603893E-03,8.057572E-04,1.299821E-03,1.227389E-03,8.201054E-04,1.073668E-03,4.424637E-04,6.779168E-04,5.464238E-04,1.186682E-04,1.914317E-04,1.202841E-03,8.059591E-04,1.052249E-03,4.377319E-04,6.680985E-04,5.394602E-04,1.186682E-04,1.914317E-04,
42876.56375,28.8832,7.969965E-03,5.453527E-03,6.855296E-03,2.968867E-03,4.946999E-03,3.441432E-03,8.212291E-04,1.106085E-03,7.80126E-03,5.35464E-03,6.715593E-03,2.936758E-03,4.86554E-03,3.399562E-03,8.057572E-04,1.140409E-03,1.233841E-03,8.313598E-04,1.055262E-03,4.424637E-04,7.452338E-04,5.155191E-04,1.186682E-04,1.679542E-04,1.20898E-03,8.167873E-04,1.034674E-03,4.377319E-04,7.332296E-04,5.093489E-04,1.186682E-04,1.679542E-04,
42876.56375,28.651,8.025442E-03,5.415337E-03,7.116432E-03,3.133855E-03,5.34852E-03,3.532958E-03,8.212499E-04,1.21638E-03,7.854028E-03,5.317901E-03,6.964819E-03,3.098042E-03,5.252834E-03,3.488777E-03,8.057572E-04,1.250771E-03,1.242017E-03,8.257318E-04,1.093744E-03,4.667773E-04,8.044041E-04,5.290068E-04,1.186682E-04,1.842078E-04,1.216756E-03,8.113732E-04,1.071402E-03,4.614996E-04,7.903033E-04,5.224961E-04,1.186682E-04,1.842078E-04,
42876.56375,28.5091,7.832822E-03,5.415337E-03,7.085968E-03,3.140035E-03,5.046092E-03,3.651147E-03,8.380786E-04,1.114255E-03,7.67073E-03,5.317901E-03,6.935768E-03,3.104079E-03,4.961225E-03,3.603893E-03,8.225438E-04,1.148584E-03,1.213631E-03,8.257318E-04,1.089255E-03,4.67688E-04,7.598366E-04,5.464238E-04,1.211405E-04,1.691582E-04,1.189744E-03,8.113732E-04,1.06712E-03,4.623893E-04,7.473302E-04,5.394602E-04,1.211405E-04,1.691582E-04,
42876.5637615741,28.1479,8.098471E-03,5.533415E-03,7.23675E-03,3.140035E-03,4.899837E-03,3.733942E-03,8.429285E-04,1.19187E-03,7.923459E-03,5.431458E-03,7.079494E-03,3.104079E-03,4.819976E-03,3.684474E-03,8.267405E-04,1.226246E-03,1.252779E-03,8.431326E-04,1.111475E-03,4.67688E-04,7.382837E-04,5.586249E-04,1.217585E-04,1.805959E-04,1.226988E-03,8.281076E-04,1.088301E-03,4.623893E-04,7.265151E-04,5.513352E-04,1.217585E-04,1.805959E-04,
42876.5637615741,27.8899,8.209544E-03,5.545982E-03,7.135946E-03,3.162191E-03,4.935957E-03,3.862836E-03,9.238197E-04,1.190912E-03,8.028994E-03,5.443538E-03,6.983424E-03,3.125722E-03,4.854873E-03,3.809825E-03,9.058823E-04,1.225289E-03,1.269147E-03,8.449845E-04,1.09662E-03,4.709531E-04,7.436065E-04,5.776194E-04,1.334142E-04,1.804549E-04,1.24254E-03,8.298878E-04,1.074143E-03,4.655787E-04,7.316577E-04,5.698075E-04,1.334142E-04,1.804549E-04,
42876.5637615741,27.49,8.224166E-03,5.545982E-03,7.193659E-03,3.118034E-03,5.063324E-03,3.862836E-03,9.495054E-04,1.199076E-03,8.04288E-03,5.443538E-03,7.038435E-03,3.082585E-03,4.977858E-03,3.809825E-03,9.310457E-04,1.233457E-03,1.271302E-03,8.449845E-04,1.105125E-03,4.644459E-04,7.623761E-04,5.776194E-04,1.371201E-04,1.816579E-04,1.244586E-03,8.298878E-04,1.08225E-03,4.592218E-04,7.497813E-04,5.698075E-04,1.371201E-04,1.816579E-04,
42876.5637615741,27.2062,8.288517E-03,5.615499E-03,7.341256E-03,3.19046E-03,5.039729E-03,3.871702E-03,9.497341E-04,1.178667E-03,8.10398E-03,5.510341E-03,7.179019E-03,3.153329E-03,4.955083E-03,3.818443E-03,9.310457E-04,1.213036E-03,1.280785E-03,8.552289E-04,1.126875E-03,4.751188E-04,7.58899E-04,5.78926E-04,1.371201E-04,1.786503E-04,1.25359E-03,8.397322E-04,1.102967E-03,4.696471E-04,7.464251E-04,5.710775E-04,1.371201E-04,1.786503E-04,
42876.5637731481,26.8192,8.273888E-03,5.578998E-03,7.339651E-03,3.276184E-03,5.730351E-03,3.913085E-03,9.453679E-04,1.178667E-03,8.090093E-03,5.47527E-03,7.177491E-03,3.237015E-03,5.620109E-03,3.858661E-03,9.268518E-04,1.213036E-03,1.278629E-03,8.498499E-04,1.126639E-03,4.877516E-04,8.606727E-04,5.850245E-04,1.365025E-04,1.786503E-04,1.251544E-03,8.345639E-04,1.102742E-03,4.819795E-04,8.444269E-04,5.770042E-04,1.365025E-04,1.786503E-04,
42876.5637731481,26.5741,8.291442E-03,5.578998E-03,7.500255E-03,3.276184E-03,5.238053E-03,3.960396E-03,8.855073E-04,1.301121E-03,8.106757E-03,5.47527E-03,.0073303,3.237015E-03,5.146392E-03,3.904624E-03,8.681372E-04,1.335565E-03,1.281216E-03,8.498499E-04,1.150306E-03,4.877516E-04,7.881251E-04,5.919964E-04,1.278553E-04,1.966958E-04,.001254,8.345639E-04,1.125261E-03,4.819795E-04,7.746174E-04,5.837775E-04,1.278553E-04,1.966958E-04,
42876.5637731481,26.3161,8.434873E-03,5.848213E-03,7.492162E-03,3.446743E-03,5.074416E-03,3.99152E-03,8.867517E-04,1.302164E-03,8.242842E-03,5.733721E-03,7.322604E-03,3.40336E-03,4.988563E-03,3.934852E-03,8.68707E-04,1.336609E-03,1.302353E-03,8.895228E-04,1.149114E-03,5.128862E-04,7.640107E-04,5.965831E-04,1.279392E-04,1.968496E-04,1.274054E-03,8.726507E-04,1.124127E-03,5.06493E-04,7.513589E-04,5.882322E-04,1.279392E-04,1.968496E-04,
42876.5637847222,26.0968,8.373385E-03,5.848641E-03,7.546864E-03,3.35754E-03,5.006702E-03,4.058027E-03,9.802488E-04,1.256221E-03,8.18452E-03,5.734132E-03,7.374614E-03,3.316387E-03,4.923198E-03,3.999422E-03,9.604031E-04,1.290637E-03,1.293291E-03,8.895859E-04,1.157175E-03,4.997407E-04,7.540319E-04,6.063838E-04,1.414437E-04,1.900792E-04,1.265459E-03,8.727112E-04,1.131791E-03,4.936762E-04,7.417264E-04,5.977475E-04,1.414437E-04,1.900792E-04,
42876.5637847222,25.8388,8.297293E-03,5.645055E-03,7.461693E-03,3.35754E-03,5.058605E-03,4.007724E-03,8.85625E-04,1.194994E-03,8.112311E-03,5.538733E-03,7.293626E-03,3.316387E-03,4.973303E-03,3.950587E-03,8.681372E-04,1.229373E-03,1.282078E-03,8.595844E-04,1.144624E-03,4.997407E-04,7.616806E-04,5.989709E-04,1.278553E-04,1.810564E-04,1.254818E-03,8.439161E-04,1.119856E-03,4.936762E-04,7.491101E-04,5.905508E-04,1.278553E-04,1.810564E-04,
42876.5637847222,25.6066,8.405589E-03,5.72854E-03,7.45366E-03,3.383195E-03,5.153023E-03,3.862836E-03,9.758053E-04,1.194994E-03,8.215069E-03,5.618896E-03,7.285986E-03,3.341407E-03,5.064402E-03,3.809825E-03,9.562091E-04,1.229373E-03,1.298037E-03,8.718873E-04,1.14344E-03,5.035213E-04,7.755946E-04,5.776194E-04,1.408261E-04,1.810564E-04,1.269961E-03,8.557295E-04,1.11873E-03,4.973632E-04,7.62535E-04,5.698075E-04,1.408261E-04,1.810564E-04,
42876.5637962963,25.2841,8.593102E-03,5.72854E-03,7.517932E-03,3.292097E-03,5.12469E-03,3.913085E-03,9.504348E-04,1.403166E-03,8.392813E-03,5.618896E-03,7.347109E-03,3.252544E-03,5.037073E-03,3.858661E-03,9.310457E-04,1.437672E-03,1.32567E-03,8.718873E-04,1.152911E-03,4.900967E-04,7.714194E-04,5.850245E-04,1.371201E-04,2.117337E-04,1.296154E-03,8.557295E-04,1.127738E-03,4.84268E-04,7.585075E-04,5.770042E-04,1.371201E-04,2.117337E-04,
42876.5637962963,24.9874,8.496386E-03,5.83297E-03,7.489007E-03,3.292097E-03,5.162468E-03,4.001807E-03,9.504597E-04,1.305203E-03,8.301163E-03,5.719101E-03,7.319604E-03,3.252544E-03,5.073512E-03,3.944841E-03,9.310457E-04,1.339649E-03,1.311418E-03,8.872765E-04,1.148649E-03,4.900967E-04,7.769864E-04,5.980989E-04,1.371201E-04,1.972973E-04,1.282648E-03,8.704962E-04,1.123684E-03,4.84268E-04,7.638775E-04,5.897042E-04,1.371201E-04,1.972973E-04,
42876.5637962963,24.5746,8.513967E-03,5.860402E-03,7.636939E-03,3.480373E-03,7.594357E-03,4.110113E-03,1.053989E-03,1.306249E-03,8.317827E-03,5.745411E-03,7.460214E-03,3.436134E-03,.0073989,4.049969E-03,1.032376E-03,1.340696E-03,1.314008E-03,8.913191E-04,1.170449E-03,5.178421E-04,1.135363E-03,6.140594E-04,1.520436E-04,1.974515E-04,1.285104E-03,8.743734E-04,1.144406E-03,5.113228E-04,1.106559E-03,6.051963E-04,1.520436E-04,1.974515E-04,
42876.5637962963,24.3037,8.461232E-03,5.885214E-03,7.587056E-03,3.481437E-03,5.318407E-03,4.126115E-03,9.376495E-04,1.317448E-03,8.267837E-03,5.769203E-03,7.412817E-03,3.437171E-03,5.223827E-03,4.065494E-03,9.18464E-04,1.351902E-03,1.306237E-03,8.949755E-04,1.163098E-03,5.179988E-04,7.999665E-04,6.164176E-04,1.352672E-04,1.991019E-04,1.277737E-03,8.778795E-04,1.137421E-03,5.114755E-04,7.860286E-04,6.074842E-04,1.352672E-04,1.991019E-04,
42876.5638078704,23.9683,8.596034E-03,5.920055E-03,7.606353E-03,3.40443E-03,.0051483,4.019558E-03,9.379289E-04,1.297039E-03,8.39559E-03,5.802605E-03,7.431154E-03,3.362112E-03,5.059847E-03,3.962077E-03,9.18464E-04,1.33148E-03,1.326102E-03,9.001098E-04,1.165941E-03,5.066507E-04,7.748986E-04,6.007148E-04,1.352672E-04,1.960943E-04,1.296564E-03,8.828018E-04,1.140123E-03,5.004145E-04,7.618637E-04,5.922441E-04,1.352672E-04,1.960943E-04,
42876.5638078704,23.6716,8.845449E-03,5.920055E-03,7.599921E-03,3.337196E-03,5.138856E-03,4.069866E-03,1.071157E-03,1.137849E-03,8.631655E-03,5.802605E-03,7.425041E-03,3.296544E-03,5.050737E-03,4.010913E-03,1.048475E-03,1.172193E-03,1.362857E-03,9.001098E-04,1.164994E-03,4.967427E-04,7.735068E-04,6.081285E-04,1.544146E-04,1.726352E-04,1.331351E-03,8.828018E-04,1.139222E-03,4.90752E-04,7.605213E-04,5.994408E-04,1.544146E-04,1.726352E-04,
42876.5638078704,23.4394,8.44073E-03,5.813393E-03,.0074359,3.336177E-03,5.31541E-03,4.024123E-03,1.066614E-03,1.212295E-03,8.248396E-03,5.700322E-03,7.269089E-03,3.29555E-03,5.22094E-03,3.966509E-03,1.044966E-03,1.246684E-03,1.303216E-03,8.843915E-04,1.140822E-03,4.965925E-04,7.995249E-04,6.013876E-04,1.538978E-04,1.836059E-04,1.274872E-03,8.677288E-04,1.11624E-03,4.906055E-04,7.856032E-04,5.928974E-04,1.538978E-04,1.836059E-04,
42876.5638194444,23.1427,8.382168E-03,5.67768E-03,7.617626E-03,3.331756E-03,5.272852E-03,3.950038E-03,9.977242E-04,1.212295E-03,8.192851E-03,5.570065E-03,7.441866E-03,3.291237E-03,5.179932E-03,3.894562E-03,9.778199E-04,1.246684E-03,1.294586E-03,8.643921E-04,1.167603E-03,4.95941E-04,7.932532E-04,5.9047E-04,1.440088E-04,1.836059E-04,1.266687E-03,8.485335E-04,1.141702E-03,4.8997E-04,7.795601E-04,5.822947E-04,1.440088E-04,1.836059E-04,
42876.5638194444,22.8976,8.423159E-03,5.678095E-03,7.524361E-03,3.33189E-03,5.256956E-03,4.060987E-03,1.001421E-03,1.260303E-03,8.231732E-03,5.570464E-03,7.353222E-03,3.291368E-03,5.164612E-03,4.002295E-03,9.813725E-04,1.294722E-03,1.300626E-03,8.644533E-04,1.153859E-03,4.959607E-04,7.909107E-04,6.0682E-04,1.44532E-04,1.906807E-04,1.272417E-03,8.485923E-04,1.128639E-03,4.899892E-04,7.773024E-04,5.981709E-04,1.44532E-04,1.906807E-04,
42876.5638194444,22.6009,8.528618E-03,5.933559E-03,7.455187E-03,3.202734E-03,5.14053E-03,4.071559E-03,1.002736E-03,1.322589E-03,8.331713E-03,5.815549E-03,7.287437E-03,3.165315E-03,5.052353E-03,4.012556E-03,9.820166E-04,1.357046E-03,1.316167E-03,9.020999E-04,1.143665E-03,4.769276E-04,7.737536E-04,6.08378E-04,1.446269E-04,1.998595E-04,1.28715E-03,8.847094E-04,1.118944E-03,4.714134E-04,7.607593E-04,5.99683E-04,1.446269E-04,1.998595E-04,
42876.5638310185,22.3429,8.572581E-03,6.052531E-03,7.482579E-03,3.296518E-03,5.129412E-03,3.892392E-03,9.595393E-04,1.32153E-03,8.373371E-03,5.929531E-03,7.313491E-03,3.256858E-03,5.041627E-03,3.838552E-03,9.394335E-04,1.355986E-03,1.322646E-03,9.196323E-04,1.147701E-03,4.907482E-04,7.721152E-04,5.81975E-04,1.383554E-04,1.997034E-04,1.293289E-03,9.015062E-04,1.122784E-03,4.849037E-04,7.591788E-04,5.740408E-04,1.383554E-04,1.997034E-04,
42876.5638310185,22.0075,8.276814E-03,6.056019E-03,7.350887E-03,3.296518E-03,4.860534E-03,3.984058E-03,1.010432E-03,1.166422E-03,8.09287E-03,5.932871E-03,7.188188E-03,3.256858E-03,4.781994E-03,3.927605E-03,9.897604E-04,1.200783E-03,1.27906E-03,9.201462E-04,1.128295E-03,4.907482E-04,7.324918E-04,5.954833E-04,1.457673E-04,1.768458E-04,1.251953E-03,9.019984E-04,1.104318E-03,4.849037E-04,7.209178E-04,5.871642E-04,1.457673E-04,1.768458E-04,
42876.5638310185,21.7237,8.151074E-03,5.605069E-03,7.105496E-03,3.026234E-03,4.738059E-03,3.809651E-03,1.009367E-03,1.158258E-03,7.973449E-03,5.500321E-03,6.95439E-03,2.99286E-03,4.663564E-03,3.758117E-03,9.897604E-04,1.192614E-03,1.260531E-03,8.536919E-04,1.092132E-03,4.509178E-04,7.144433E-04,5.697818E-04,1.457673E-04,1.756428E-04,1.234355E-03,8.382556E-04,1.069865E-03,4.459995E-04,7.034654E-04,5.621875E-04,1.457673E-04,1.756428E-04,
42876.5638310185,21.3109,8.250487E-03,5.605069E-03,7.163196E-03,3.061535E-03,4.808704E-03,3.56468E-03,8.769319E-04,1.092949E-03,8.067875E-03,5.500321E-03,7.009401E-03,3.02737E-03,4.731889E-03,3.519684E-03,8.597494E-04,1.127266E-03,1.275181E-03,8.536919E-04,1.100636E-03,4.561198E-04,7.24854E-04,5.336816E-04,1.2662E-04,1.660185E-04,1.24827E-03,8.382556E-04,1.077971E-03,4.51085E-04,7.135341E-04,5.270508E-04,1.2662E-04,1.660185E-04,
42876.5638425926,20.8207,7.905755E-03,5.346318E-03,6.950141E-03,3.061535E-03,4.907668E-03,3.45562E-03,9.870861E-04,1.141931E-03,7.740161E-03,5.251479E-03,6.806166E-03,3.02737E-03,4.827544E-03,3.413395E-03,9.687908E-04,1.176277E-03,1.224379E-03,8.155609E-04,1.069239E-03,4.561198E-04,7.394378E-04,5.176099E-04,1.426791E-04,1.732367E-04,1.199976E-03,8.01585E-04,1.048022E-03,4.51085E-04,7.276302E-04,5.113874E-04,1.426791E-04,1.732367E-04,
42876.5638425926,20.5756,8.019602E-03,5.434828E-03,6.745399E-03,2.809342E-03,4.653332E-03,3.408486E-03,7.779862E-04,1.141931E-03,7.848473E-03,5.336653E-03,6.61057E-03,2.780626E-03,4.581575E-03,3.367432E-03,7.632897E-04,1.176277E-03,1.241156E-03,8.286043E-04,1.039067E-03,4.189554E-04,7.019574E-04,5.10664E-04,1.124138E-04,1.732367E-04,1.215938E-03,8.141366E-04,1.019198E-03,4.147236E-04,6.91383E-04,5.04614E-04,1.124138E-04,1.732367E-04,
42876.5638425926,20.3563,7.698723E-03,5.434828E-03,6.702248E-03,2.849873E-03,4.587468E-03,3.352536E-03,9.014479E-04,1.190912E-03,7.542977E-03,5.336653E-03,6.569312E-03,2.820312E-03,4.517805E-03,3.312851E-03,8.849128E-04,1.225289E-03,1.19387E-03,8.286043E-04,1.032708E-03,4.249281E-04,6.922515E-04,5.024189E-04,1.303259E-04,1.804549E-04,1.170918E-03,8.141366E-04,1.013117E-03,4.205719E-04,6.819855E-04,4.965707E-04,1.303259E-04,1.804549E-04,
42876.5638541667,20.1886,7.605508E-03,5.046506E-03,6.703847E-03,2.850754E-03,4.465233E-03,3.467406E-03,9.006499E-04,1.105195E-03,7.454105E-03,4.962556E-03,6.57084E-03,2.821175E-03,4.399376E-03,3.424885E-03,8.849128E-04,1.139518E-03,1.180133E-03,7.71379E-04,1.032943E-03,4.25058E-04,6.742382E-04,5.193467E-04,1.303259E-04,1.67823E-04,1.157822E-03,7.590077E-04,1.013343E-03,4.206991E-04,6.645331E-04,5.130807E-04,1.303259E-04,1.67823E-04,
42876.5638541667,20.0725,7.599685E-03,5.049969E-03,6.799754E-03,2.899231E-03,4.296161E-03,3.461513E-03,8.408881E-04,1.105195E-03,7.448551E-03,4.965896E-03,6.662525E-03,2.868626E-03,4.235397E-03,3.41914E-03,8.261983E-04,1.139518E-03,1.179275E-03,7.718892E-04,1.047077E-03,4.322018E-04,6.493228E-04,5.184783E-04,1.216787E-04,1.67823E-04,1.157003E-03,7.594999E-04,1.026854E-03,4.276916E-04,6.403683E-04,5.122341E-04,1.216787E-04,1.67823E-04,
42876.5638541667,19.9048,7.652108E-03,5.011889E-03,6.65432E-03,2.899231E-03,4.169491E-03,3.273068E-03,9.433504E-04,1.178667E-03,7.498541E-03,4.929155E-03,6.523469E-03,2.868626E-03,4.112412E-03,3.235288E-03,9.268518E-04,1.213036E-03,.001187,7.662776E-04,1.025645E-03,4.322018E-04,6.306561E-04,4.907081E-04,1.365025E-04,1.786503E-04,1.16437E-03,7.540855E-04,1.006362E-03,4.276916E-04,6.222447E-04,4.851407E-04,1.365025E-04,1.786503E-04,
42876.5638657407,19.5307,7.532727E-03,4.97901E-03,6.59044E-03,2.73096E-03,4.460534E-03,3.508665E-03,9.430964E-04,1.27663E-03,7.384675E-03,4.897423E-03,6.462346E-03,2.703842E-03,4.394821E-03,3.465103E-03,9.268518E-04,1.311059E-03,1.169408E-03,7.614325E-04,1.016231E-03,4.074045E-04,6.735457E-04,5.254269E-04,1.365025E-04,1.930867E-04,1.14759E-03,7.494094E-04,9.973544E-04,4.034083E-04,6.638619E-04,5.190074E-04,1.365025E-04,1.930867E-04,
42876.5638657407,19.2082,7.637544E-03,4.97901E-03,.0065633,2.704549E-03,4.474632E-03,3.337816E-03,9.304641E-04,9.704951E-04,7.484655E-03,4.897423E-03,6.436368E-03,2.67796E-03,4.408486E-03,3.298488E-03,9.142701E-04,1.004737E-03,1.184854E-03,7.614325E-04,1.012232E-03,4.035125E-04,6.756232E-04,5.002497E-04,1.346495E-04,1.47973E-04,1.162323E-03,7.494094E-04,9.935262E-04,3.995942E-04,6.658756E-04,4.944541E-04,1.346495E-04,1.47973E-04,
42876.5638657407,18.8212,7.611333E-03,5.123071E-03,6.597414E-03,2.705376E-03,4.595377E-03,3.899881E-03,9.300616E-04,1.165485E-03,7.45966E-03,5.036402E-03,6.46902E-03,2.67877E-03,4.525464E-03,3.84583E-03,9.136709E-04,1.199846E-03,1.180991E-03,7.826621E-04,1.017259E-03,4.036343E-04,6.93417E-04,5.830786E-04,1.345613E-04,1.767078E-04,1.15864E-03,7.6989E-04,9.98338E-04,3.997136E-04,6.831142E-04,5.751133E-04,1.345613E-04,1.767078E-04,
42876.5638657407,18.2149,7.943694E-03,5.332049E-03,6.783288E-03,2.929194E-03,4.405592E-03,5.277834E-03,8.295582E-04,1.16736E-03,7.776265E-03,5.237743E-03,6.646788E-03,2.897946E-03,4.341554E-03,5.178109E-03,8.141505E-04,1.201721E-03,1.22997E-03,8.134581E-04,1.04465E-03,4.366173E-04,6.654492E-04,7.861412E-04,1.199043E-04,1.76984E-04,1.205297E-03,7.995607E-04,1.024535E-03,4.320125E-04,6.560122E-04,7.714451E-04,1.199043E-04,1.76984E-04,
42876.5638773148,17.8795,7.981643E-03,5.332049E-03,6.804086E-03,2.831384E-03,4.523111E-03,3.89376E-03,9.450745E-04,1.138765E-03,7.812369E-03,5.237743E-03,6.666665E-03,2.80221E-03,4.455464E-03,3.839882E-03,9.274601E-04,1.173109E-03,1.235562E-03,8.134581E-04,1.047715E-03,4.222036E-04,6.827674E-04,5.821766E-04,1.365921E-04,1.727701E-04,1.210617E-03,7.995607E-04,1.027464E-03,4.179043E-04,6.727986E-04,5.742367E-04,1.365921E-04,1.727701E-04,
42876.5638773148,17.557,7.701637E-03,5.160807E-03,7.545256E-03,2.715113E-03,4.573359E-03,3.54404E-03,9.436937E-04,1.284794E-03,7.545754E-03,5.072781E-03,7.373087E-03,2.688313E-03,4.50414E-03,3.499575E-03,9.268518E-04,1.319228E-03,1.194299E-03,7.88223E-04,1.156938E-03,4.050692E-04,6.901722E-04,5.3064E-04,1.365025E-04,1.942898E-04,1.171327E-03,7.752511E-04,1.131566E-03,4.011198E-04,6.799718E-04,5.240874E-04,1.365025E-04,1.942898E-04,
