42859.8255439815,5.1085,1.672556E-02,1.345768E-02,1.484603E-02,9.988734E-03,1.286046E-02,1.152595E-02,9.425904E-04,1.045677E-02,1.587286E-02,1.282794E-02,.0141277,9.628782E-03,.0122975,1.105351E-02,8.982241E-04,1.052457E-02,2.582832E-03,2.037793E-03,2.277178E-03,1.481079E-03,1.926704E-03,1.714356E-03,1.322863E-04,1.55001E-03,2.45725E-03,1.945048E-03,2.171386E-03,1.428067E-03,1.843795E-03,1.644777E-03,1.322863E-04,1.55001E-03,
42859.8255439815,4.953701,.0172284,1.400204E-02,1.526479E-02,1.047819E-02,.0126719,1.260442E-02,9.442662E-04,8.803085E-03,1.632305E-02,1.332136E-02,1.450551E-02,.010083,1.212501E-02,1.204198E-02,8.982241E-04,8.870881E-03,2.656888E-03,2.117964E-03,2.338851E-03,1.553165E-03,1.898934E-03,1.873188E-03,1.322863E-04,1.306463E-03,2.523551E-03,2.017717E-03,2.227028E-03,1.494963E-03,1.818391E-03,1.790355E-03,1.322863E-04,1.306463E-03,
42859.8255439815,4.953701,1.658617E-02,1.400309E-02,1.531214E-02,1.059881E-02,1.343804E-02,1.164467E-02,9.470274E-04,9.903226E-03,1.574781E-02,1.332231E-02,1.454816E-02,1.019469E-02,1.282453E-02,1.116269E-02,9.017962E-04,9.971022E-03,2.562302E-03,2.118119E-03,2.345825E-03,1.570928E-03,2.011767E-03,1.73184E-03,1.328124E-04,1.468486E-03,2.438833E-03,2.017857E-03,2.23331E-03,1.511413E-03,1.921413E-03,1.660855E-03,1.328124E-04,1.468486E-03,
42859.8255439815,4.695701,.0171911,1.532051E-02,1.501743E-02,1.059548E-02,1.428722E-02,1.198455E-02,9.419976E-04,9.559172E-03,.0162897,1.450891E-02,1.428246E-02,1.019162E-02,1.359574E-02,1.147474E-02,8.940657E-04,9.626968E-03,2.651394E-03,2.312143E-03,2.302421E-03,1.570439E-03,2.136832E-03,1.781896E-03,1.316739E-04,1.417816E-03,2.51864E-03,2.192613E-03,2.194179E-03,1.510959E-03,2.034993E-03,1.706813E-03,1.316739E-04,1.417816E-03,
42859.8255555556,4.721501,1.898532E-02,1.588678E-02,1.608547E-02,1.101211E-02,1.399679E-02,1.103534E-02,1.029243E-03,9.559172E-03,1.788481E-02,1.501571E-02,1.524292E-02,1.057672E-02,1.333246E-02,.0106014,9.730762E-04,9.626968E-03,2.915638E-03,2.39554E-03,2.459718E-03,1.631798E-03,2.094057E-03,1.642101E-03,1.433102E-04,1.417816E-03,2.753561E-03,2.267252E-03,2.335631E-03,1.567675E-03,1.996218E-03,1.578192E-03,1.433102E-04,1.417816E-03,
42859.8255555556,4.631201,2.002921E-02,1.588678E-02,1.670814E-02,1.152655E-02,1.426216E-02,1.160228E-02,1.030974E-03,.009543,1.880464E-02,1.501571E-02,1.579977E-02,1.105068E-02,1.357304E-02,1.112372E-02,9.730762E-04,9.610795E-03,3.069377E-03,2.39554E-03,2.551422E-03,1.707562E-03,2.133141E-03,1.725598E-03,1.433102E-04,1.415434E-03,2.889029E-03,2.267252E-03,2.417641E-03,1.637479E-03,2.03165E-03,1.655116E-03,1.433102E-04,1.415434E-03,
42859.8255555556,4.528001,1.901361E-02,1.586432E-02,1.745631E-02,1.230165E-02,.0154394,1.238932E-02,1.029251E-03,9.098242E-03,1.790982E-02,1.499564E-02,1.646587E-02,1.176163E-02,1.463524E-02,1.184541E-02,9.730762E-04,9.166039E-03,2.919805E-03,2.392231E-03,2.661608E-03,1.821716E-03,2.306519E-03,1.841508E-03,1.433102E-04,1.349932E-03,2.757244E-03,2.264296E-03,2.515741E-03,1.742184E-03,2.188086E-03,1.761404E-03,1.433102E-04,1.349932E-03,
42859.8255671296,4.489301,1.874031E-02,1.521537E-02,1.906852E-02,1.308504E-02,1.578806E-02,1.239988E-02,9.611417E-04,9.091161E-03,1.766806E-02,.0144146,1.789034E-02,1.247635E-02,1.494826E-02,1.185507E-02,9.101076E-04,9.158957E-03,2.879555E-03,2.296658E-03,2.899048E-03,1.937089E-03,2.357869E-03,1.843064E-03,1.340365E-04,1.348889E-03,2.721638E-03,2.178723E-03,2.725531E-03,1.847444E-03,2.234186E-03,1.762827E-03,1.340365E-04,1.348889E-03,
42859.8255671296,4.244201,1.925589E-02,1.521236E-02,1.829569E-02,1.308091E-02,1.595034E-02,1.275827E-02,1.028492E-03,8.887993E-03,.0181238,.0144119,1.720935E-02,1.247258E-02,.0150937,1.218239E-02,9.730762E-04,8.95579E-03,2.955486E-03,2.296215E-03,2.785229E-03,1.936481E-03,2.381768E-03,1.895845E-03,1.433102E-04,1.318968E-03,2.788758E-03,2.178326E-03,2.625238E-03,1.84689E-03,2.255607E-03,1.811033E-03,1.433102E-04,1.318968E-03,
42859.8255671296,4.2184,2.020015E-02,1.710697E-02,1.843145E-02,1.323291E-02,1.553539E-02,1.305101E-02,1.033423E-03,8.900124E-03,.0189547,1.610123E-02,1.732922E-02,1.261083E-02,1.472148E-02,1.244917E-02,9.730762E-04,8.967919E-03,3.094553E-03,2.575243E-03,2.805223E-03,1.958867E-03,2.320656E-03,1.93896E-03,1.433102E-04,1.320754E-03,2.911129E-03,2.427123E-03,2.642892E-03,1.867249E-03,2.200787E-03,1.850323E-03,1.433102E-04,1.320754E-03,
42859.8255787037,4.089401,2.072044E-02,1.710697E-02,1.896358E-02,1.290738E-02,.0162496,1.380251E-02,1.043124E-03,7.937831E-03,1.941045E-02,1.610123E-02,1.779807E-02,.0123146,1.536152E-02,1.313155E-02,9.81393E-04,8.005626E-03,3.171178E-03,2.575243E-03,2.883593E-03,1.910924E-03,2.425842E-03,2.049636E-03,1.445351E-04,1.179032E-03,2.978249E-03,2.427123E-03,2.711941E-03,1.823622E-03,2.29505E-03,1.950821E-03,1.445351E-04,1.179032E-03,
42859.8255787037,3.960401,2.034909E-02,1.700317E-02,1.957371E-02,1.290738E-02,1.644773E-02,1.302634E-02,1.329399E-03,9.264016E-03,1.908531E-02,1.600924E-02,1.833368E-02,.0123146,1.553855E-02,.0124267,1.251692E-03,9.331811E-03,3.116488E-03,2.559957E-03,2.97345E-03,1.910924E-03,2.455022E-03,1.935326E-03,1.843434E-04,1.374346E-03,2.930365E-03,2.413574E-03,2.790824E-03,1.823622E-03,2.321122E-03,1.847014E-03,1.843434E-04,1.374346E-03,
42859.8255787037,3.908801,2.049816E-02,1.720835E-02,1.896677E-02,1.319364E-02,1.656425E-02,1.340266E-02,1.099669E-03,9.256806E-03,1.921592E-02,1.619103E-02,1.780088E-02,1.257512E-02,1.564255E-02,1.276891E-02,1.03478E-03,9.324602E-03,3.138442E-03,2.590174E-03,2.884062E-03,1.953083E-03,2.472182E-03,1.990749E-03,1.523976E-04,1.373285E-03,.0029496,2.440348E-03,2.712355E-03,1.86199E-03,2.336439E-03,1.897413E-03,1.523976E-04,1.373285E-03,
42859.8255787037,3.870101,2.048864E-02,1.720835E-02,1.874625E-02,1.344371E-02,1.669654E-02,1.366525E-02,1.033408E-03,7.446832E-03,1.920759E-02,1.619103E-02,1.760677E-02,.0128023,1.576054E-02,1.300718E-02,9.724438E-04,7.514627E-03,3.13704E-03,2.590174E-03,2.851584E-03,1.989912E-03,2.491665E-03,2.029422E-03,1.432171E-04,1.10672E-03,2.948373E-03,2.440348E-03,2.683768E-03,1.895448E-03,2.353815E-03,1.932504E-03,1.432171E-04,1.10672E-03,
42859.8255902778,3.728201,2.001022E-02,1.706167E-02,1.999336E-02,1.342858E-02,1.675306E-02,1.403833E-02,1.033029E-03,7.521376E-03,1.878797E-02,1.606109E-02,1.870087E-02,1.278856E-02,1.581091E-02,1.334497E-02,9.730762E-04,7.589173E-03,3.066581E-03,2.568572E-03,3.035254E-03,1.987684E-03,2.499988E-03,2.084367E-03,1.433102E-04,1.117698E-03,2.886573E-03,2.421211E-03,2.844902E-03,1.893425E-03,2.361234E-03,1.982252E-03,1.433102E-04,1.117698E-03,
42859.8255902778,3.650801,2.013682E-02,1.702015E-02,1.946984E-02,1.336333E-02,1.635626E-02,1.372191E-02,1.099393E-03,7.521376E-03,1.889912E-02,1.602429E-02,1.824264E-02,1.272932E-02,1.545685E-02,1.305854E-02,1.035453E-03,7.589173E-03,3.085226E-03,2.562458E-03,2.958152E-03,1.978074E-03,2.441549E-03,2.037767E-03,1.524967E-04,1.117698E-03,2.902944E-03,2.415791E-03,2.777416E-03,.0018847,2.309089E-03,1.940068E-03,1.524967E-04,1.117698E-03,
42859.8255902778,3.547601,2.013998E-02,1.732989E-02,.0195893,1.336333E-02,1.636134E-02,.0133629,1.033718E-03,7.379863E-03,.0189019,.0162986,1.834734E-02,1.272932E-02,1.546139E-02,1.273279E-02,9.730762E-04,7.447659E-03,3.085692E-03,2.608074E-03,2.975745E-03,1.978074E-03,2.442298E-03,1.984892E-03,1.433102E-04,1.096857E-03,2.903353E-03,2.45619E-03,2.792835E-03,.0018847,2.309757E-03,1.892093E-03,1.433102E-04,1.096857E-03,
42859.8256018519,3.496001,2.080943E-02,1.736145E-02,1.982425E-02,1.367241E-02,1.640667E-02,.0135478,1.034209E-03,6.800412E-03,1.948826E-02,1.632652E-02,1.855302E-02,1.300972E-02,1.550188E-02,1.290066E-02,9.724438E-04,6.868208E-03,3.184285E-03,2.612722E-03,3.010348E-03,2.023594E-03,2.448974E-03,2.012125E-03,1.432171E-04,1.011518E-03,2.989709E-03,2.460302E-03,2.823127E-03,1.925996E-03,2.315721E-03,1.916816E-03,1.432171E-04,1.011518E-03,
42859.8256018519,3.405701,2.106397E-02,1.736145E-02,1.980865E-02,1.329144E-02,1.715534E-02,1.419495E-02,9.550425E-04,6.40852E-03,1.971057E-02,1.632652E-02,1.853937E-02,1.266401E-02,1.616895E-02,1.348652E-02,8.976404E-04,6.476316E-03,3.221773E-03,2.612722E-03,3.008051E-03,1.967487E-03,2.559235E-03,2.107434E-03,1.322004E-04,9.538021E-04,3.02245E-03,2.460302E-03,2.821117E-03,1.875082E-03,2.413963E-03,.0020031,1.322004E-04,9.538021E-04,
42859.8256018519,3.315401,2.129341E-02,1.774393E-02,.019878,1.329144E-02,1.719108E-02,1.446829E-02,9.515899E-04,6.444881E-03,1.991066E-02,1.666441E-02,1.860003E-02,1.266401E-02,1.620071E-02,.0137332,8.934847E-04,6.512677E-03,3.255562E-03,2.669053E-03,3.018264E-03,1.967487E-03,2.564499E-03,2.14769E-03,1.315883E-04,9.591571E-04,3.051918E-03,2.510065E-03,2.83005E-03,1.875082E-03,2.418642E-03,2.03943E-03,1.315883E-04,9.591571E-04,
42859.8256134259,3.109001,2.115634E-02,1.773312E-02,1.993607E-02,1.357006E-02,1.732972E-02,1.440523E-02,1.213225E-03,6.449916E-03,1.979116E-02,1.665486E-02,.0186508,1.291693E-02,1.632385E-02,1.367633E-02,1.139414E-03,6.517712E-03,3.235377E-03,2.66746E-03,3.026817E-03,2.00852E-03,2.584916E-03,2.138402E-03,1.678077E-04,9.598987E-04,3.034319E-03,2.508659E-03,2.837528E-03,1.912331E-03,2.436777E-03,2.031054E-03,1.678077E-04,9.598987E-04,
42859.8256134259,3.057401,2.140824E-02,1.773312E-02,1.941793E-02,1.354828E-02,.017519,.014399,9.169283E-04,5.750435E-03,.0200107,1.665486E-02,1.819712E-02,1.289718E-02,1.649181E-02,1.367071E-02,8.607981E-04,5.818231E-03,3.272475E-03,2.66746E-03,2.950507E-03,2.005314E-03,2.612793E-03,2.137485E-03,1.267744E-04,8.568823E-04,3.066651E-03,2.508659E-03,2.770712E-03,1.909422E-03,2.461513E-03,2.030226E-03,1.267744E-04,8.568823E-04,
42859.8256134259,2.928401,2.141782E-02,.0179887,2.012444E-02,1.428402E-02,1.735969E-02,1.473902E-02,9.167457E-04,5.73382E-03,2.001904E-02,1.688019E-02,1.881536E-02,1.356285E-02,1.635046E-02,1.397708E-02,8.602387E-04,5.801616E-03,3.273885E-03,2.705101E-03,3.054559E-03,2.113669E-03,2.589331E-03,2.187561E-03,1.26692E-04,8.544353E-04,3.067879E-03,2.541844E-03,2.861763E-03,2.007458E-03,2.440696E-03,2.075347E-03,1.26692E-04,8.544353E-04,
42859.8256134259,2.851001,2.140186E-02,1.819065E-02,2.045593E-02,1.387524E-02,1.736039E-02,1.403522E-02,1.112686E-03,5.738305E-03,2.000514E-02,1.705796E-02,1.910448E-02,1.319341E-02,1.635109E-02,1.334216E-02,1.04377E-03,5.806101E-03,3.271535E-03,2.734843E-03,3.103378E-03,2.053466E-03,2.589434E-03,2.08391E-03,1.537216E-04,8.550959E-04,3.065833E-03,2.568025E-03,2.904343E-03,1.953049E-03,2.440788E-03,1.981839E-03,1.537216E-04,8.550959E-04,
42859.825625,2.786501,2.137314E-02,1.819445E-02,2.001767E-02,1.387524E-02,1.748829E-02,1.433364E-02,1.068314E-03,5.859602E-03,1.998013E-02,.0170613,1.872211E-02,1.319341E-02,1.646457E-02,1.361174E-02,1.002185E-03,5.927398E-03,3.267306E-03,2.735403E-03,3.038835E-03,2.053466E-03,2.60827E-03,2.127859E-03,1.475972E-04,8.7296E-04,3.062149E-03,2.568518E-03,2.84803E-03,1.953049E-03,2.457501E-03,2.021542E-03,1.475972E-04,8.7296E-04,
42859.825625,2.734901,2.153274E-02,1.800389E-02,2.030343E-02,1.379235E-02,1.723705E-02,1.462693E-02,1.067545E-03,5.863104E-03,2.011908E-02,1.689357E-02,1.897155E-02,1.311837E-02,1.624155E-02,1.387617E-02,1.001534E-03,.0059309,3.29081E-03,2.707338E-03,3.08092E-03,2.041258E-03,2.571268E-03,2.171054E-03,1.475013E-04,8.734756E-04,3.082613E-03,2.543815E-03,2.884766E-03,1.941998E-03,2.424656E-03,2.060485E-03,1.475013E-04,8.734756E-04,
42859.825625,2.618801,2.167971E-02,1.800253E-02,2.078542E-02,1.399531E-02,1.770339E-02,1.391416E-02,1.152724E-03,5.612964E-03,2.024691E-02,1.689237E-02,1.939125E-02,1.330203E-02,1.665522E-02,1.323264E-02,1.081196E-03,5.68076E-03,3.312455E-03,2.707138E-03,3.151904E-03,2.071149E-03,2.639949E-03,2.066081E-03,1.592335E-04,8.366363E-04,3.101439E-03,2.543638E-03,2.946577E-03,1.969046E-03,2.48558E-03,1.965709E-03,1.592335E-04,8.366363E-04,
42859.8256365741,2.567201,2.156468E-02,.018154,2.073525E-02,1.399974E-02,1.671181E-02,1.404297E-02,1.098889E-03,5.216684E-03,2.014687E-02,1.702571E-02,1.934762E-02,1.330604E-02,1.577415E-02,1.334917E-02,1.030624E-03,5.28448E-03,3.295514E-03,2.729445E-03,3.144515E-03,2.071802E-03,2.493914E-03,2.085051E-03,1.517856E-04,7.782739E-04,3.086705E-03,2.563277E-03,2.940152E-03,1.969637E-03,2.35582E-03,1.982871E-03,1.517856E-04,7.782739E-04,
42859.8256365741,2.451101,2.155829E-02,1.773122E-02,2.050992E-02,1.379889E-02,1.697734E-02,1.451111E-02,1.050064E-03,5.220769E-03,2.014131E-02,1.665319E-02,1.915151E-02,1.312429E-02,1.601064E-02,1.377181E-02,9.855515E-04,5.288566E-03,3.294573E-03,2.66718E-03,3.111331E-03,2.042221E-03,2.53302E-03,2.153996E-03,1.451475E-04,7.788756E-04,3.085887E-03,2.508413E-03,2.91127E-03,1.94287E-03,2.390649E-03,2.045115E-03,1.451475E-04,7.788756E-04,
42859.8256365741,2.412401,2.165733E-02,1.773122E-02,2.031841E-02,.0135374,1.725815E-02,1.431186E-02,1.116699E-03,5.091386E-03,2.022745E-02,1.665319E-02,1.898461E-02,1.288731E-02,.0162603,1.359209E-02,1.047928E-03,5.159182E-03,3.30916E-03,2.66718E-03,3.083125E-03,2.00371E-03,2.574377E-03,2.124652E-03,1.54334E-04,7.598206E-04,3.098574E-03,2.508413E-03,2.886689E-03,1.907968E-03,2.427418E-03,2.018647E-03,1.54334E-04,7.598206E-04,
42859.8256481481,2.322101,2.151358E-02,1.817164E-02,.0203915,.0135374,1.753948E-02,1.464513E-02,1.117282E-03,4.933699E-03,.0201024,1.704123E-02,1.904833E-02,1.288731E-02,1.650996E-02,1.389256E-02,1.047928E-03,5.001495E-03,3.287989E-03,2.732043E-03,3.093891E-03,2.00371E-03,2.615809E-03,2.173734E-03,1.54334E-04,7.365972E-04,3.080157E-03,2.565562E-03,2.896075E-03,1.907968E-03,2.464187E-03,2.062899E-03,1.54334E-04,7.365972E-04,
42859.8256481481,2.102801,2.195803E-02,1.835426E-02,2.083603E-02,1.409362E-02,.0176419,1.447996E-02,1.198305E-03,4.933699E-03,2.048868E-02,.0172018,1.943525E-02,.0133909,1.660075E-02,1.374373E-02,1.12278E-03,5.001495E-03,3.353445E-03,2.758938E-03,3.159359E-03,2.085628E-03,2.630894E-03,2.149408E-03,1.653579E-04,7.365972E-04,3.137046E-03,2.58921E-03,2.953058E-03,1.982134E-03,2.477557E-03,2.040979E-03,1.653579E-04,7.365972E-04,
42859.8256481481,2.102801,2.223682E-02,.0186019,2.084825E-02,1.409362E-02,1.812935E-02,1.452046E-02,1.083846E-03,4.925613E-03,2.073044E-02,1.741924E-02,1.944587E-02,.0133909,1.703198E-02,1.378023E-02,1.014661E-03,4.993408E-03,3.394504E-03,2.79541E-03,3.161158E-03,2.085628E-03,2.702682E-03,2.155373E-03,1.494345E-04,7.354062E-04,3.172652E-03,2.621233E-03,2.954622E-03,1.982134E-03,2.541067E-03,2.046356E-03,1.494345E-04,7.354062E-04,
42859.8256481481,2.077001,2.172446E-02,1.849708E-02,.021606,1.488245E-02,.018608,1.433053E-02,1.082774E-03,4.521288E-03,2.028581E-02,1.732725E-02,2.010286E-02,1.410185E-02,1.745414E-02,1.360894E-02,1.014661E-03,4.589084E-03,3.319046E-03,2.779972E-03,3.272756E-03,2.201803E-03,2.773176E-03,2.127401E-03,1.494345E-04,6.758592E-04,3.107169E-03,2.607685E-03,3.051381E-03,2.08684E-03,2.60324E-03,2.021128E-03,1.494345E-04,6.758592E-04,
42859.8256597222,1.999601,2.225286E-02,1.849708E-02,2.113308E-02,1.431231E-02,1.820131E-02,1.457655E-02,1.101446E-03,3.571125E-03,2.074434E-02,1.732725E-02,1.969319E-02,1.358838E-02,1.709553E-02,1.383078E-02,1.031294E-03,3.638921E-03,3.396866E-03,2.779972E-03,3.203106E-03,2.117837E-03,2.71328E-03,2.163633E-03,1.518843E-04,5.359236E-04,3.174698E-03,2.607685E-03,2.991046E-03,2.011219E-03,2.550427E-03,.0020538,1.518843E-04,5.359236E-04,
42859.8256597222,1.986701,2.172446E-02,1.838281E-02,2.064587E-02,1.431231E-02,1.745247E-02,1.485732E-02,1.100311E-03,4.11292E-03,2.028581E-02,1.722689E-02,1.926986E-02,1.358838E-02,.0164328,1.408351E-02,1.031294E-03,4.180716E-03,3.319046E-03,2.763143E-03,3.131352E-03,2.117837E-03,2.602995E-03,2.204984E-03,1.518843E-04,6.157167E-04,3.107169E-03,2.592905E-03,.0029287,2.011219E-03,2.452822E-03,2.091022E-03,1.518843E-04,6.157167E-04,
42859.8256597222,1.896401,.0216893,1.841708E-02,2.068423E-02,1.396255E-02,1.781105E-02,1.450176E-02,1.149117E-03,4.11292E-03,2.025525E-02,.017257,1.930324E-02,.0132724,1.675054E-02,1.376338E-02,1.077037E-03,4.180716E-03,3.313867E-03,2.768191E-03,3.137002E-03,2.066325E-03,2.655805E-03,2.15262E-03,1.586211E-04,6.157167E-04,3.102667E-03,2.597339E-03,2.933616E-03,1.964683E-03,2.499619E-03,2.043874E-03,1.586211E-04,6.157167E-04,
42859.8256712963,1.780301,2.196443E-02,1.841708E-02,2.121355E-02,1.460807E-02,1.722239E-02,1.515427E-02,1.149619E-03,4.181656E-03,2.049423E-02,.017257,1.976299E-02,1.385499E-02,1.622853E-02,1.435029E-02,1.077037E-03,4.249451E-03,3.354388E-03,2.768191E-03,3.214958E-03,2.161394E-03,2.569109E-03,2.248717E-03,1.586211E-04,6.258397E-04,3.137864E-03,2.597339E-03,3.001326E-03,2.050484E-03,2.422738E-03,2.130311E-03,1.586211E-04,6.258397E-04,
42859.8256712963,1.677101,2.255143E-02,1.957924E-02,2.081683E-02,1.514632E-02,1.818074E-02,1.595427E-02,1.152952E-03,3.769244E-03,2.100278E-02,1.827394E-02,1.941856E-02,1.433883E-02,1.707737E-02,1.506637E-02,1.077037E-03,3.83704E-03,3.440839E-03,2.939349E-03,3.156531E-03,2.240666E-03,2.710252E-03,2.366539E-03,1.586211E-04,5.651017E-04,3.21276E-03,2.74711E-03,2.950599E-03,2.121742E-03,2.547752E-03,2.235772E-03,1.586211E-04,5.651017E-04,
42859.8256712963,1.728701,2.351829E-02,2.039301E-02,.0214815,1.466291E-02,1.762141E-02,.0168155,1.602734E-03,3.769244E-03,2.183646E-02,1.898145E-02,1.999514E-02,1.390436E-02,1.658259E-02,1.583299E-02,1.492882E-03,3.83704E-03,3.583233E-03,3.059197E-03,3.254421E-03,2.16947E-03,2.627876E-03,2.493377E-03,2.198648E-04,5.651017E-04,3.335541E-03,2.851309E-03,3.035515E-03,2.057755E-03,2.474883E-03,2.348677E-03,2.198648E-04,5.651017E-04,
42859.8256828704,1.651301,2.336321E-02,2.039494E-02,2.334324E-02,1.466291E-02,1.786235E-02,.0168155,1.642519E-03,3.304271E-03,2.170307E-02,1.898312E-02,2.159742E-02,1.390436E-02,1.679594E-02,1.583299E-02,1.530308E-03,3.372067E-03,3.560394E-03,3.059481E-03,3.528609E-03,2.16947E-03,2.66336E-03,2.493377E-03,2.253767E-04,4.966225E-04,3.315896E-03,2.851555E-03,3.271492E-03,2.057755E-03,2.506304E-03,2.348677E-03,2.253767E-04,4.966225E-04,
42859.8256828704,1.548101,2.434458E-02,2.264288E-02,2.453212E-02,1.724077E-02,1.794958E-02,1.818843E-02,1.651213E-03,3.275968E-03,2.254509E-02,2.091833E-02,2.261098E-02,1.620508E-02,1.687311E-02,1.704612E-02,1.530308E-03,3.343764E-03,3.704925E-03,3.390547E-03,3.703702E-03,2.549126E-03,2.676208E-03,2.695575E-03,2.253767E-04,4.924542E-04,3.439904E-03,3.136563E-03,3.420765E-03,2.396594E-03,2.517669E-03,2.52734E-03,2.253767E-04,4.924542E-04,
42859.8256828704,1.586801,2.401357E-02,2.264288E-02,2.274676E-02,1.601823E-02,1.898992E-02,1.830021E-02,1.793868E-03,3.009114E-03,2.226164E-02,2.091833E-02,2.108608E-02,.0151189,1.779004E-02,.0171444,1.663378E-03,3.07691E-03,3.656175E-03,3.390547E-03,3.440762E-03,2.369076E-03,2.829423E-03,2.712037E-03,2.449747E-04,4.531532E-04,3.398159E-03,3.136563E-03,3.196185E-03,2.236627E-03,2.652711E-03,2.541815E-03,2.449747E-04,4.531532E-04,
42859.8256828704,1.444901,2.395198E-02,2.200621E-02,2.261255E-02,1.601823E-02,2.012041E-02,1.794919E-02,1.787326E-03,2.89186E-03,2.220884E-02,2.037306E-02,2.097077E-02,.0151189,1.877961E-02,1.683551E-02,1.65922E-03,2.959656E-03,3.647105E-03,3.296781E-03,3.420996E-03,2.369076E-03,2.995917E-03,2.66034E-03,2.443623E-04,4.358845E-04,3.390383E-03,3.056258E-03,3.179202E-03,2.236627E-03,2.79845E-03,2.496323E-03,2.443623E-04,4.358845E-04,
42859.8256944444,1.393301,2.367675E-02,2.217977E-02,2.352067E-02,1.666161E-02,.0205634,1.796194E-02,1.970703E-03,2.89186E-03,2.197263E-02,2.052192E-02,2.174915E-02,1.569161E-02,1.916545E-02,1.684674E-02,1.829716E-03,2.959656E-03,3.60657E-03,3.322342E-03,3.554739E-03,2.46383E-03,3.061158E-03,2.662218E-03,2.694721E-04,4.358845E-04,3.355595E-03,3.078182E-03,3.293838E-03,2.320973E-03,2.855274E-03,2.497977E-03,2.694721E-04,4.358845E-04,
42859.8256944444,1.380401,.0248521,2.217977E-02,.0231359,1.585229E-02,2.166839E-02,1.906888E-02,1.942917E-03,2.899947E-03,.0229786,2.052192E-02,2.141989E-02,1.497079E-02,2.012324E-02,1.781836E-02,1.800607E-03,2.967743E-03,3.779671E-03,3.322342E-03,3.498073E-03,2.344637E-03,3.223896E-03,2.825244E-03,2.651851E-04,4.370755E-04,3.50375E-03,3.078182E-03,3.245347E-03,2.214813E-03,2.996333E-03,2.641073E-03,2.651851E-04,4.370755E-04,
42859.8256944444,1.264301,2.551486E-02,2.475078E-02,2.451605E-02,1.586334E-02,.0221842,1.922308E-02,1.953158E-03,2.790779E-03,2.354272E-02,2.270801E-02,2.259732E-02,1.498066E-02,2.056809E-02,1.795315E-02,1.800607E-03,2.858575E-03,3.877278E-03,3.700989E-03,3.701334E-03,2.346265E-03,3.299863E-03,2.847953E-03,2.651851E-04,4.209978E-04,3.586832E-03,3.40014E-03,3.418754E-03,2.216268E-03,3.061849E-03,2.660924E-03,2.651851E-04,4.209978E-04,
42859.8257060185,1.251401,.0256654,.0246695,2.570634E-02,1.865335E-02,2.332164E-02,1.971562E-02,2.052602E-03,2.790779E-03,2.367056E-02,2.263944E-02,2.360482E-02,1.744924E-02,2.154404E-02,.0183828,1.892093E-03,2.858575E-03,3.89945E-03,3.689018E-03,3.876635E-03,2.757164E-03,3.46738E-03,2.920492E-03,2.786587E-04,4.209978E-04,3.605658E-03,3.39004E-03,3.567133E-03,2.579828E-03,3.205582E-03,2.724201E-03,2.786587E-04,4.209978E-04,
42859.8257060185,1.277201,2.512277E-02,.0242024,2.697781E-02,1.865335E-02,2.353946E-02,2.080604E-02,1.990757E-03,2.887817E-03,2.320925E-02,.0222447,.024673,1.744924E-02,2.173015E-02,1.932915E-02,1.838033E-03,2.955613E-03,3.819533E-03,3.620226E-03,4.063892E-03,2.757164E-03,3.499458E-03,3.081084E-03,2.70697E-04,4.352891E-04,3.53772E-03,3.331905E-03,3.72445E-03,2.579828E-03,3.232992E-03,2.863575E-03,2.70697E-04,4.352891E-04,
42859.8257060185,1.277201,.0256785,.0244437,2.691981E-02,1.981782E-02,2.517969E-02,2.085151E-02,1.993262E-03,2.75439E-03,2.368167E-02,2.244876E-02,2.462445E-02,1.846629E-02,2.312371E-02,1.936846E-02,1.838033E-03,2.822186E-03,3.901379E-03,3.655763E-03,4.055349E-03,2.928663E-03,3.741024E-03,3.08778E-03,2.70697E-04,4.156385E-04,3.607295E-03,3.361958E-03,.0037173,2.729616E-03,3.438229E-03,2.869365E-03,2.70697E-04,4.156385E-04,
42859.8257175926,1.290101,2.694719E-02,.0244437,2.717737E-02,1.998814E-02,2.376821E-02,2.068919E-02,2.06043E-03,3.344703E-03,2.475434E-02,2.244876E-02,2.483991E-02,1.861441E-02,2.192534E-02,1.922805E-02,1.896251E-03,.0034125,4.088225E-03,3.655763E-03,4.093281E-03,2.953747E-03,3.533148E-03,3.063875E-03,2.792711E-04,5.025772E-04,3.765273E-03,3.361958E-03,3.749031E-03,2.751429E-03,3.261738E-03,2.848686E-03,2.792711E-04,5.025772E-04,
42859.8257175926,1.238501,2.673947E-02,2.561178E-02,2.541694E-02,1.998814E-02,.0240666,2.118966E-02,2.059166E-03,2.693741E-03,2.457927E-02,2.343225E-02,2.336053E-02,1.861441E-02,2.217954E-02,1.966051E-02,1.892093E-03,2.761537E-03,4.057634E-03,3.827794E-03,3.834013E-03,2.953747E-03,3.577094E-03,3.137583E-03,2.786587E-04,4.067065E-04,3.739489E-03,3.506802E-03,3.531155E-03,2.751429E-03,3.299176E-03,2.912376E-03,2.786587E-04,4.067065E-04,
